ID,block,frequency,trial,cue,target,targOrient,response,RT
2,3,4,32,centre,incongRight,180,1,0.60267
2,3,4,33,centre,incongLeft,0,0,0.50388
2,3,4,34,centre,incongRight,180,1,0.38571
2,3,4,35,blank,incongRight,180,1,0.5305
2,3,4,36,blank,congLeft,180,0,0.40304
2,3,4,37,lower,congLeft,180,1,0.50071
2,3,4,38,centre,incongRight,0,0,0.48525
2,3,4,39,blank,incongRight,0,1,0.718835
2,3,4,40,lower,incongRight,180,1,0.467375
2,3,4,41,blank,incongRight,0,1,0.641625
2,3,4,42,upper,incongRight,0,1,0.553995
2,3,4,43,upper,congRight,0,1,0.41996
2,3,4,44,centre,congRight,0,1,0.42075
2,3,4,45,upper,incongRight,0,1,0.584875
2,3,4,46,lower,incongLeft,180,1,0.53571
2,3,4,47,blank,incongLeft,0,1,0.635995
2,3,4,48,centre,congRight,0,1,0.669545
2,4,4,1,lower,incongLeft,180,1,0.6095
2,4,4,2,centre,incongLeft,180,1,0.58471
2,4,4,3,lower,congRight,180,1,0.50417
2,4,4,4,centre,congRight,0,1,0.45871
2,4,4,5,centre,congLeft,0,1,0.501585
2,4,4,6,centre,congRight,0,1,0.34754
2,4,4,7,upper,congLeft,0,1,0.4415
2,4,4,8,blank,incongRight,180,1,0.71038
2,4,4,9,centre,congRight,180,1,0.403085
2,4,4,10,lower,congRight,180,1,0.40975
2,4,4,11,blank,incongRight,0,0,0.48721
2,4,4,12,centre,incongLeft,0,1,0.758745
2,4,4,13,blank,congRight,180,1,0.517835
2,4,4,14,blank,congLeft,0,1,0.45025
2,4,4,15,lower,incongLeft,180,0,0.41417
2,4,4,16,lower,congLeft,180,1,0.468
2,4,4,17,lower,congLeft,180,1,0.419205
2,4,4,18,blank,incongRight,180,1,0.63996
2,4,4,19,centre,congRight,180,1,0.505165
2,4,4,20,upper,congRight,0,1,0.469085
2,4,4,21,blank,congRight,0,1,0.502875
2,4,4,22,blank,congLeft,180,1,0.456665
2,4,4,23,upper,congRight,0,1,0.34204
2,4,4,24,blank,incongLeft,180,0,0.62558
2,4,4,25,centre,incongRight,180,1,0.629125
2,4,4,26,blank,incongRight,0,0,0.657335
2,4,4,27,blank,incongLeft,0,1,0.720585
2,4,4,28,blank,congLeft,180,1,0.47
2,4,4,29,centre,incongLeft,0,1,0.618125
2,4,4,30,blank,congLeft,0,1,0.52071
2,4,4,31,centre,congLeft,180,1,0.58579
2,4,4,32,centre,congLeft,0,1,0.658
2,4,4,33,upper,incongRight,0,1,0.605915
2,4,4,34,blank,congRight,0,1,0.57679
2,4,4,35,blank,incongLeft,180,1,0.703585
2,4,4,36,centre,incongRight,180,1,0.634665
2,4,4,37,lower,incongRight,180,1,0.518125
2,4,4,38,upper,incongLeft,0,1,0.552455
2,4,4,39,centre,incongRight,0,0,0.436045
2,4,4,40,upper,incongRight,0,1,0.523455
2,4,4,41,lower,incongRight,180,0,0.435125
2,4,4,42,centre,incongRight,0,1,0.589505
2,4,4,43,blank,congRight,180,1,0.685665
2,4,4,44,blank,incongLeft,0,1,0.621285
2,4,4,45,upper,congLeft,0,1,0.451665
2,4,4,46,centre,congLeft,180,1,0.520585
2,4,4,47,centre,incongLeft,180,0,0.43496
2,4,4,48,upper,incongLeft,0,1,0.503875
2,5,7,1,blank,incongRight,180,0,0.48954
2,5,7,2,upper,incongLeft,0,1,0.54216
2,5,7,3,centre,incongRight,180,1,0.63229
2,5,7,4,blank,congRight,0,1,0.55746
2,5,7,5,lower,incongLeft,180,0,0.38567
2,5,7,6,centre,incongLeft,0,1,0.71946
2,5,7,7,centre,congRight,0,1,0.40271
2,5,7,8,blank,congLeft,0,1,0.49271
2,5,7,9,centre,incongRight,0,1,0.602375
2,5,7,10,blank,congLeft,180,1,0.56904
2,5,7,11,blank,congRight,180,1,0.58846
2,5,7,12,lower,incongRight,180,1,0.60817
2,5,7,13,upper,congRight,0,1,0.46867
2,5,7,14,centre,congLeft,180,1,0.480415
2,5,7,15,lower,congRight,180,1,0.435035
2,5,7,16,centre,congLeft,180,1,0.484835
2,5,7,17,upper,incongLeft,0,1,0.51429
2,5,7,18,centre,congLeft,0,1,0.60946
2,5,7,19,upper,congRight,0,1,0.503
2,5,7,20,centre,congLeft,0,1,0.45279
2,5,7,21,centre,congRight,180,1,0.571875
2,5,7,22,lower,incongRight,180,1,0.635455
2,5,7,23,upper,incongRight,0,1,0.54975
2,5,7,24,centre,congRight,0,1,0.6345
2,5,7,25,lower,incongLeft,180,1,0.51917
2,5,7,26,blank,congRight,180,0,0.598625
2,5,7,27,lower,congLeft,180,1,0.51754
2,5,7,28,blank,incongLeft,0,1,0.802795
2,5,7,29,blank,congRight,0,1,0.819125
2,5,7,30,blank,incongRight,0,1,0.800835
2,5,7,31,upper,incongRight,0,1,0.618955
2,5,7,32,upper,congLeft,0,1,0.58525
2,5,7,33,blank,incongLeft,180,1,0.903955
2,5,7,34,centre,incongLeft,180,1,0.63625
2,5,7,35,blank,incongRight,180,1,0.72367
2,5,7,36,centre,incongLeft,0,1,0.769295
2,5,7,37,lower,congRight,180,1,0.486
2,5,7,38,upper,congLeft,0,1,0.52329
2,5,7,39,blank,congLeft,0,1,0.558665
2,5,7,40,centre,incongRight,180,1,0.68858
2,5,7,41,centre,incongRight,0,1,0.669705
2,5,7,42,lower,congLeft,180,1,0.501625
2,5,7,43,blank,incongRight,0,1,0.573835
2,5,7,44,blank,congLeft,180,1,0.57604
2,5,7,45,centre,incongLeft,180,1,0.818
2,5,7,46,centre,congRight,180,1,0.588085
2,5,7,47,blank,incongLeft,180,1,0.66733
2,5,7,48,blank,incongLeft,0,1,0.717585
2,6,7,1,lower,incongLeft,180,1,0.542585
2,6,7,2,centre,incongRight,180,1,0.76646
2,6,7,3,lower,incongLeft,180,1,0.488
2,6,7,4,centre,incongRight,180,1,0.618795
2,6,7,5,blank,congRight,180,1,0.59171
2,6,7,6,lower,congLeft,180,1,0.451915
2,6,7,7,centre,congRight,0,1,0.504965
2,6,7,8,blank,incongRight,180,1,0.60292
2,6,7,9,upper,congRight,0,1,0.371875
2,6,7,10,blank,incongLeft,180,1,0.58454
2,6,7,11,blank,congRight,0,1,0.439915
2,6,7,12,blank,incongRight,0,1,0.532125
2,6,7,13,centre,incongLeft,0,1,0.71037
2,6,7,14,upper,incongRight,0,1,0.53579
2,6,7,15,centre,congRight,180,1,0.507495
2,6,7,16,blank,incongLeft,0,0,0.46821
2,6,7,17,upper,incongRight,0,1,0.458085
2,6,7,18,upper,incongLeft,0,1,0.516205
2,6,7,19,upper,incongLeft,0,1,0.48721
2,6,7,20,centre,congRight,0,1,0.60729
2,6,7,21,blank,congLeft,0,1,0.65183
2,6,7,22,centre,congLeft,0,1,0.567205
2,6,7,23,blank,congLeft,0,1,0.69321
2,6,7,24,blank,congRight,0,1,0.487005
2,6,7,25,centre,congRight,180,1,0.48462
2,6,7,26,blank,congLeft,180,1,0.55429
2,6,7,27,centre,congLeft,180,1,0.45154
2,6,7,28,lower,congRight,180,1,0.41879
2,6,7,29,blank,congLeft,180,1,0.50362
2,6,7,30,upper,congLeft,0,1,0.38225
2,6,7,31,lower,congLeft,180,1,0.376625
2,6,7,32,blank,incongLeft,180,1,0.976915
2,6,7,33,blank,incongRight,180,1,0.71979
2,6,7,34,lower,incongRight,180,1,0.592
2,6,7,35,centre,incongLeft,0,1,0.684005
2,6,7,36,centre,congLeft,180,1,0.536375
2,6,7,37,centre,incongLeft,180,1,0.68542
2,6,7,38,centre,incongRight,0,0,0.452125
2,6,7,39,lower,incongRight,180,1,0.585335
2,6,7,40,blank,incongLeft,0,1,0.622295
2,6,7,41,centre,incongLeft,180,0,0.44158
2,6,7,42,blank,incongRight,0,1,0.623455
2,6,7,43,centre,incongRight,0,1,0.63721
2,6,7,44,upper,congRight,0,1,0.493505
2,6,7,45,lower,congRight,180,1,0.65575
2,6,7,46,upper,congLeft,0,1,0.568585
2,6,7,47,blank,congRight,180,1,0.618295
2,6,7,48,centre,congLeft,0,1,0.452875
2,7,0,1,centre,congLeft,180,1,0.569415
2,7,0,2,centre,congLeft,0,1,0.40608
2,7,0,3,centre,incongLeft,180,1,0.2995
2,7,0,4,blank,congRight,0,1,0.535585
2,7,0,5,lower,incongLeft,180,1,0.48575
2,7,0,6,blank,congRight,180,1,0.68533
2,7,0,7,upper,incongLeft,0,1,0.54879
2,7,0,8,centre,incongRight,0,1,0.60592
2,7,0,9,centre,incongLeft,0,1,0.733375
2,7,0,10,centre,congRight,0,1,0.568125
2,7,0,11,blank,incongRight,180,1,0.65242
2,7,0,12,upper,congRight,0,1,0.40292
2,7,0,13,lower,incongRight,180,1,0.525585
2,7,0,14,blank,incongRight,0,1,0.51796
2,7,0,15,blank,congRight,0,1,0.49246
2,7,0,16,upper,congRight,0,1,0.475585
2,7,0,17,upper,incongRight,0,0,0.443455
2,7,0,18,centre,congLeft,0,1,0.56629
2,7,0,19,blank,incongRight,0,1,0.48579
2,7,0,20,centre,congLeft,180,1,0.451
2,7,0,21,blank,incongRight,180,0,0.485745
2,7,0,22,lower,incongLeft,180,1,0.664255
2,7,0,23,centre,congRight,180,1,0.521215
2,7,0,24,lower,congRight,180,1,0.405545
2,7,0,25,upper,incongRight,0,0,0.369795
2,7,0,26,blank,congLeft,180,1,0.56867
2,7,0,27,centre,incongLeft,180,1,0.692375
2,7,0,28,blank,incongLeft,180,1,0.641795
2,7,0,29,centre,congRight,0,1,0.415585
2,7,0,30,centre,incongLeft,0,0,0.442125
2,7,0,31,centre,incongRight,180,1,0.60492
2,7,0,32,upper,incongLeft,0,1,0.486415
2,7,0,33,blank,incongLeft,0,1,0.651165
2,7,0,34,lower,congRight,180,1,0.453585
2,7,0,35,blank,incongLeft,0,1,0.556335
2,7,0,36,upper,congLeft,0,1,0.508875
2,7,0,37,centre,congRight,180,1,0.50163
2,7,0,38,centre,incongRight,0,1,0.584545
2,7,0,39,blank,congRight,180,1,0.640585
2,7,0,40,lower,congLeft,180,1,0.470165
2,7,0,41,lower,incongRight,180,1,0.66962
2,7,0,42,upper,congLeft,0,1,0.458585
2,7,0,43,blank,congLeft,180,1,0.5435
2,7,0,44,blank,congLeft,0,1,0.517585
2,7,0,45,centre,incongRight,180,1,0.70158
2,7,0,46,lower,congLeft,180,1,0.60279
2,7,0,47,blank,congLeft,0,1,0.60283
2,7,0,48,blank,incongLeft,180,1,0.73575
2,8,7,1,blank,congRight,180,1,0.50296
2,8,7,2,blank,incongLeft,0,0,0.481125
2,8,7,3,blank,incongRight,0,1,0.58779
2,8,7,4,blank,congLeft,180,1,0.486375
2,8,7,5,centre,congLeft,0,1,0.56729
2,8,7,6,blank,incongLeft,180,0,0.35133
2,8,7,7,blank,incongRight,0,1,0.57129
2,8,7,8,blank,congLeft,180,1,0.47558
2,8,7,9,blank,congRight,0,1,0.60279
2,8,7,10,upper,congRight,0,1,0.448285
2,8,7,11,upper,incongRight,0,1,0.520875
2,8,7,12,centre,congLeft,0,1,0.519205
2,8,7,13,blank,incongRight,180,1,0.667375
2,8,7,14,blank,congRight,0,1,0.437085
2,8,7,15,centre,congRight,180,1,0.417455
2,8,7,16,centre,incongLeft,0,0,0.43054
2,8,7,17,centre,incongRight,180,1,0.668545
2,8,7,18,lower,incongLeft,180,1,0.668085
2,8,7,19,lower,incongLeft,180,0,0.48558
2,8,7,20,lower,congRight,180,1,0.468165
2,8,7,21,lower,incongRight,180,1,0.436625
2,8,7,22,blank,congLeft,0,1,0.585165
2,8,7,23,lower,congLeft,180,1,0.583625
2,8,7,24,centre,incongRight,180,1,0.61946
2,8,7,25,centre,congRight,0,1,0.40171
2,8,7,26,upper,incongLeft,0,1,0.538335
2,8,7,27,lower,incongRight,180,1,0.46996
2,8,7,28,centre,congLeft,180,0,0.601585
2,8,7,29,centre,incongLeft,180,1,0.66821
2,8,7,30,upper,congLeft,0,1,0.46879
2,8,7,31,upper,congLeft,0,1,0.38471
2,8,7,32,blank,congLeft,0,1,0.619625
2,8,7,33,upper,incongLeft,0,1,0.56825
2,8,7,34,centre,congRight,0,0,0.435625
2,8,7,35,centre,incongRight,0,1,0.780585
2,8,7,36,centre,incongLeft,180,1,0.81817
2,8,7,37,upper,incongRight,0,1,0.48521
2,8,7,38,blank,congRight,180,1,0.59133
2,8,7,39,lower,congLeft,180,1,0.54767
2,8,7,40,lower,congRight,180,1,0.46996
2,8,7,41,blank,incongLeft,180,1,0.601835
2,8,7,42,centre,incongLeft,0,0,0.416795
2,8,7,43,upper,congRight,0,1,0.47025
2,8,7,44,centre,incongRight,0,1,0.585335
2,8,7,45,centre,congRight,180,1,0.4985
2,8,7,46,blank,incongLeft,0,0,0.50133
2,8,7,47,centre,congLeft,180,0,0.418035
2,8,7,48,blank,incongRight,180,0,0.718915
2,9,4,1,upper,incongLeft,0,0,0.468835
2,9,4,2,lower,congLeft,180,1,0.402705
2,9,4,3,blank,congLeft,0,1,0.601295
2,9,4,4,lower,congLeft,180,1,0.46867
2,9,4,5,blank,congRight,0,1,0.502335
2,9,4,6,blank,congRight,180,1,0.49275
2,9,4,7,lower,incongLeft,180,0,0.454005
2,9,4,8,blank,incongRight,0,1,0.59112
2,9,4,9,centre,congRight,0,1,0.570125
2,9,4,10,centre,incongRight,0,1,0.75271
2,9,4,11,blank,incongLeft,180,1,0.752335
2,9,4,12,centre,incongRight,0,1,0.619625
2,9,4,13,centre,congRight,180,1,0.52521
2,9,4,14,blank,incongRight,180,1,0.69283
2,9,4,15,centre,incongLeft,180,1,0.70138
2,9,4,16,centre,incongLeft,180,1,0.619085
2,9,4,17,upper,incongLeft,0,1,0.690995
2,9,4,18,blank,congRight,0,1,0.65354
2,9,4,19,upper,incongRight,0,1,0.55729
2,9,4,20,blank,congLeft,0,1,0.61892
2,9,4,21,upper,incongRight,0,1,0.58842
2,9,4,22,blank,congLeft,180,1,0.570875
2,9,4,23,centre,congRight,0,1,0.43654
2,9,4,24,blank,incongRight,180,1,0.88254
2,9,4,25,centre,congLeft,0,1,0.619125
2,9,4,26,centre,incongLeft,0,1,0.69179
2,9,4,27,lower,incongRight,180,1,0.623955
2,9,4,28,lower,congRight,180,1,0.699
2,9,4,29,blank,incongRight,0,1,0.65746
2,9,4,30,centre,congLeft,180,1,0.4855
2,9,4,31,blank,congLeft,180,1,0.52383
2,9,4,32,centre,incongRight,180,1,0.65163
2,9,4,33,centre,incongRight,180,1,0.684835
2,9,4,34,centre,congRight,180,1,0.63871
2,9,4,35,centre,incongLeft,0,1,0.73629
2,9,4,36,centre,congLeft,180,1,0.508505
2,9,4,37,upper,congLeft,0,1,0.501375
2,9,4,38,upper,congRight,0,1,0.64433
2,9,4,39,blank,congRight,180,1,0.469125
2,9,4,40,lower,incongLeft,180,1,0.68596
2,9,4,41,centre,congLeft,0,1,0.493
2,9,4,42,blank,incongLeft,0,1,0.76929
2,9,4,43,blank,incongLeft,0,1,0.674165
2,9,4,44,lower,congRight,180,1,0.426625
2,9,4,45,upper,congLeft,0,1,0.835915
2,9,4,46,blank,incongLeft,180,1,0.80971
2,9,4,47,upper,congRight,0,1,0.467585
2,9,4,48,lower,incongRight,180,1,0.683545
3,1,0,1,blank,incongLeft,180,1,0.730105
3,1,0,2,blank,incongRight,180,1,0.729635
3,1,0,3,centre,congRight,180,1,0.631045
3,1,0,4,blank,congRight,0,1,0.57628
3,1,0,5,centre,congLeft,0,1,0.44512
3,1,0,6,blank,congLeft,0,1,0.47881
3,1,0,7,centre,incongRight,180,1,0.74226
3,1,0,8,centre,congLeft,180,1,0.612765
3,1,0,9,centre,congLeft,0,1,0.467385
3,1,0,10,upper,congRight,0,1,0.466335
3,1,0,11,blank,congRight,180,1,0.506185
3,1,0,12,blank,incongLeft,180,1,0.59306
3,1,0,13,blank,congRight,0,1,0.478465
3,1,0,14,centre,congRight,0,1,0.47763
3,1,0,15,blank,incongLeft,0,0,0.47843
3,1,0,16,upper,incongLeft,0,1,0.50567
3,1,0,17,blank,congLeft,180,1,0.547045
3,1,0,18,centre,incongLeft,0,1,0.628805
3,1,0,19,upper,congLeft,0,1,0.44782
3,1,0,20,centre,congRight,0,1,0.596225
3,1,0,21,blank,incongRight,0,1,0.513045
3,1,0,22,blank,incongLeft,0,1,0.72835
3,1,0,23,centre,incongLeft,0,1,0.6805
3,1,0,24,upper,incongRight,0,1,0.492295
3,1,0,25,lower,incongRight,180,1,0.635565
3,1,0,26,upper,incongLeft,0,1,0.56311
3,1,0,27,lower,congLeft,180,1,0.630305
3,1,0,28,centre,congRight,180,1,0.550385
3,1,0,29,lower,incongLeft,180,1,0.53058
3,1,0,30,blank,congRight,180,1,0.594505
3,1,0,31,blank,incongRight,180,1,0.650635
3,1,0,32,centre,incongRight,0,1,0.713185
3,1,0,33,lower,congLeft,180,1,0.461185
3,1,0,34,upper,congLeft,0,1,0.451585
3,1,0,35,centre,incongLeft,180,1,0.632185
3,1,0,36,lower,congRight,180,1,0.523365
3,1,0,37,centre,incongLeft,180,1,0.66842
3,1,0,38,blank,incongRight,0,0,0.527805
3,1,0,39,lower,congRight,180,1,0.53484
3,1,0,40,blank,congLeft,0,1,0.601745
3,1,0,41,lower,incongLeft,180,1,0.56787
3,1,0,42,lower,incongRight,180,1,0.70173
3,1,0,43,centre,incongRight,180,1,0.718565
3,1,0,44,centre,congLeft,180,1,0.765485
3,1,0,45,upper,congRight,0,1,0.48485
3,1,0,46,blank,congLeft,180,1,0.60222
3,1,0,47,centre,incongRight,0,1,0.718515
3,1,0,48,upper,incongRight,0,1,0.474465
3,2,7,1,upper,incongRight,0,1,0.56939
3,2,7,2,centre,incongRight,0,1,0.669805
3,2,7,3,centre,incongLeft,0,1,0.69249
3,2,7,4,centre,incongLeft,180,1,0.720285
3,2,7,5,blank,incongRight,180,1,0.75256
3,2,7,6,centre,incongLeft,0,1,0.60242
3,2,7,7,upper,congRight,0,1,0.618845
3,2,7,8,upper,incongRight,0,1,0.51874
3,2,7,9,blank,incongLeft,0,1,0.70283
3,2,7,10,centre,congLeft,180,1,0.59042
3,2,7,11,blank,incongRight,180,1,0.651855
3,2,7,12,blank,congLeft,180,1,0.68591
3,2,7,13,blank,congRight,0,1,0.53486
3,2,7,14,lower,congLeft,180,1,0.43553
3,2,7,15,centre,incongRight,180,1,0.668285
3,2,7,16,upper,incongLeft,0,1,0.51611
3,2,7,17,blank,incongLeft,180,1,0.62882
3,2,7,18,centre,congRight,0,1,0.53919
3,2,7,19,blank,incongRight,0,1,0.62103
3,2,7,20,blank,congRight,0,1,0.50524
3,2,7,21,centre,congLeft,0,1,0.56566
3,2,7,22,centre,congRight,180,1,0.496445
3,2,7,23,lower,congRight,180,1,0.384655
3,2,7,24,blank,congLeft,0,1,0.51174
3,2,7,25,centre,incongRight,0,1,0.594155
3,2,7,26,blank,congLeft,0,1,0.566325
3,2,7,27,blank,congRight,180,1,0.53196
3,2,7,28,lower,incongLeft,180,1,0.49581
3,2,7,29,upper,congLeft,0,1,0.39868
3,2,7,30,centre,congLeft,0,1,0.465425
3,2,7,31,lower,congLeft,180,1,0.46957
3,2,7,32,centre,incongLeft,180,1,0.64837
3,2,7,33,centre,congRight,180,1,0.548985
3,2,7,34,lower,congRight,180,1,0.37268
3,2,7,35,centre,congLeft,180,1,0.4998
3,2,7,36,upper,incongLeft,0,1,0.53096
3,2,7,37,centre,congRight,0,1,0.60089
3,2,7,38,lower,incongLeft,180,1,0.43944
3,2,7,39,upper,congRight,0,1,0.448075
3,2,7,40,lower,incongRight,180,1,0.637895
3,2,7,41,blank,incongLeft,0,1,0.630765
3,2,7,42,blank,incongRight,0,1,0.66332
3,2,7,43,centre,incongRight,180,1,0.797925
3,2,7,44,blank,congRight,180,1,0.66541
3,2,7,45,blank,incongLeft,180,1,0.61462
3,2,7,46,lower,incongRight,180,1,0.481345
3,2,7,47,upper,congLeft,0,1,0.414685
3,2,7,48,blank,congLeft,180,1,0.614775
3,3,4,1,blank,incongLeft,180,1,0.68024
3,3,4,2,centre,incongLeft,0,1,0.663355
3,3,4,3,upper,incongRight,0,0,0.486615
3,3,4,4,centre,congLeft,0,1,0.54734
3,3,4,5,blank,incongRight,0,1,0.54915
3,3,4,6,centre,congLeft,0,1,0.50146
3,3,4,7,centre,congLeft,180,1,0.51582
3,3,4,8,blank,congLeft,0,1,0.49705
3,3,4,9,blank,congLeft,0,1,0.515455
3,3,4,10,centre,congRight,180,1,0.58092
3,3,4,11,lower,incongLeft,180,1,0.54905
3,3,4,12,upper,congLeft,0,1,0.41865
3,3,4,13,centre,incongLeft,180,0,0.43103
3,3,4,14,upper,congRight,0,1,0.48206
3,3,4,15,lower,incongRight,180,1,0.73885
3,3,4,16,blank,incongRight,180,1,0.631185
3,3,4,17,centre,congLeft,180,1,0.503845
3,3,4,18,upper,congRight,0,1,0.43617
3,3,4,19,centre,congRight,0,1,0.513985
3,3,4,20,centre,incongLeft,0,1,0.648375
3,3,4,21,centre,incongLeft,180,1,0.64822
3,3,4,22,centre,incongRight,0,1,0.63142
3,3,4,23,blank,congRight,0,1,0.56491
3,3,4,24,blank,incongRight,0,1,0.630355
3,3,4,25,centre,incongRight,180,1,0.68085
3,3,4,26,lower,congRight,180,1,0.44892
3,3,4,27,lower,incongRight,180,1,0.5327
3,3,4,28,lower,congRight,180,1,0.43161
3,3,4,29,lower,congLeft,180,1,0.4344
3,3,4,30,blank,congRight,180,1,0.717325
3,3,4,31,blank,congLeft,180,1,0.586205
3,3,4,32,centre,congRight,0,1,0.581985
3,3,4,33,lower,congLeft,180,1,0.42156
3,3,4,34,upper,incongLeft,0,1,0.548585
3,3,4,35,upper,congLeft,0,1,0.40102
3,3,4,36,upper,incongRight,0,1,0.486805
3,3,4,37,blank,congRight,0,1,0.56488
3,3,4,38,blank,incongLeft,180,1,0.83617
3,3,4,39,blank,incongLeft,0,1,0.68121
3,3,4,40,lower,incongLeft,180,1,0.531685
3,3,4,41,centre,incongRight,0,1,0.61487
3,3,4,42,upper,incongLeft,0,1,0.564
3,3,4,43,blank,congLeft,180,1,0.64823
3,3,4,44,blank,incongRight,180,1,0.68118
3,3,4,45,centre,congRight,180,1,0.51487
3,3,4,46,centre,incongRight,180,1,0.63163
3,3,4,47,blank,incongLeft,0,1,0.586925
3,3,4,48,blank,congRight,180,1,0.53254
3,4,0,1,blank,congRight,0,1,0.635765
3,4,0,2,centre,congLeft,180,1,0.486375
3,4,0,3,upper,incongLeft,0,1,0.55735
3,4,0,4,centre,congLeft,0,1,0.518755
3,4,0,5,lower,congRight,180,1,0.4355
3,4,0,6,centre,incongLeft,0,1,0.735125
3,4,0,7,blank,incongLeft,180,1,0.701385
3,4,0,8,blank,congLeft,180,1,0.60157
3,4,0,9,lower,incongRight,180,1,0.53479
3,4,0,10,blank,incongLeft,0,1,0.66465
3,4,0,11,lower,congRight,180,1,0.46814
3,4,0,12,lower,congLeft,180,1,0.45285
3,4,0,13,upper,congLeft,0,1,0.46859
3,4,0,14,centre,incongRight,180,1,0.784305
3,4,0,15,blank,incongRight,0,1,0.651495
3,4,0,16,centre,congRight,0,1,0.4851
3,4,0,17,centre,congRight,180,1,0.501555
3,4,0,18,centre,incongRight,0,1,0.63455
3,4,0,19,upper,incongRight,0,1,0.517965
3,4,0,20,upper,incongLeft,0,1,0.55148
3,4,0,21,blank,incongLeft,0,1,0.73503
3,4,0,22,upper,congRight,0,1,0.468775
3,4,0,23,blank,congRight,0,1,0.469225
3,4,0,24,blank,incongRight,0,1,0.553795
3,4,0,25,lower,congLeft,180,1,0.637055
3,4,0,26,blank,congRight,180,1,0.55201
3,4,0,27,centre,congRight,0,1,0.521015
3,4,0,28,blank,incongRight,180,0,0.767835
3,4,0,29,centre,incongLeft,180,1,0.801505
3,4,0,30,centre,congLeft,0,1,0.568425
3,4,0,31,upper,congRight,0,1,0.519295
3,4,0,32,blank,incongRight,180,1,0.884425
3,4,0,33,upper,congLeft,0,1,0.568195
3,4,0,34,blank,congLeft,180,1,0.585785
3,4,0,35,centre,incongLeft,180,1,0.6513
3,4,0,36,blank,incongLeft,180,1,0.635545
3,4,0,37,centre,incongLeft,0,1,0.78424
3,4,0,38,blank,congLeft,0,1,0.784945
3,4,0,39,lower,incongLeft,180,1,0.751995
3,4,0,40,upper,incongRight,0,1,0.635765
3,4,0,41,centre,incongRight,180,1,1.535565
3,4,0,42,blank,congLeft,0,1,0.56705
3,4,0,43,centre,congLeft,180,1,0.6857
3,4,0,44,centre,incongRight,0,1,0.685565
3,4,0,45,centre,congRight,180,1,0.602135
3,4,0,46,blank,congRight,180,1,0.701635
3,4,0,47,lower,incongRight,180,1,0.5514
3,4,0,48,lower,incongLeft,180,1,0.518085
3,5,4,1,centre,incongRight,0,1,0.752155
3,5,4,2,centre,congLeft,0,1,0.58462
3,5,4,3,upper,congRight,0,1,0.48425
3,5,4,4,upper,congLeft,0,1,0.483965
3,5,4,5,blank,incongLeft,180,1,0.834725
3,5,4,6,centre,congLeft,0,1,0.561225
3,5,4,7,blank,incongRight,0,1,0.585205
3,5,4,8,blank,incongRight,180,1,0.718605
3,5,4,9,blank,congLeft,180,1,0.56797
3,5,4,10,blank,congRight,180,1,0.61773
3,5,4,11,upper,congRight,0,1,0.48469
3,5,4,12,centre,incongRight,0,1,0.68647
3,5,4,13,centre,incongLeft,180,1,0.718945
3,5,4,14,centre,congRight,0,1,0.535325
3,5,4,15,blank,congLeft,180,1,0.617705
3,5,4,16,centre,congRight,180,1,0.56743
3,5,4,17,upper,incongLeft,0,1,0.685555
3,5,4,18,lower,congLeft,180,1,0.55203
3,5,4,19,blank,congRight,0,1,0.51973
3,5,4,20,upper,incongLeft,0,1,0.568005
3,5,4,21,centre,congLeft,180,1,0.51799
3,5,4,22,lower,congRight,180,1,0.45236
3,5,4,23,blank,incongRight,0,1,0.718775
3,5,4,24,centre,incongRight,180,1,0.71963
3,5,4,25,lower,incongRight,180,1,0.50205
3,5,4,26,centre,congLeft,180,1,0.634755
3,5,4,27,blank,incongLeft,0,1,0.718175
3,5,4,28,blank,congRight,0,1,0.650885
3,5,4,29,lower,incongLeft,180,1,0.55091
3,5,4,30,blank,incongLeft,0,1,0.68465
3,5,4,31,lower,incongLeft,180,1,0.602795
3,5,4,32,centre,congRight,180,1,0.701365
3,5,4,33,lower,congLeft,180,1,0.501395
3,5,4,34,centre,incongRight,180,1,0.71867
3,5,4,35,upper,congLeft,0,1,0.4515
3,5,4,36,blank,congLeft,0,1,0.502505
3,5,4,37,centre,incongLeft,0,1,0.731855
3,5,4,38,centre,congRight,0,1,0.535105
3,5,4,39,centre,incongLeft,0,1,0.684915
3,5,4,40,lower,congRight,180,1,0.535545
3,5,4,41,blank,congRight,180,1,0.51862
3,5,4,42,upper,incongRight,0,1,0.61844
3,5,4,43,lower,incongRight,180,1,0.618575
3,5,4,44,centre,incongLeft,180,1,0.66812
3,5,4,45,blank,incongRight,180,1,0.650675
3,5,4,46,blank,congLeft,0,1,0.550635
3,5,4,47,upper,incongRight,0,1,0.510915
3,5,4,48,blank,incongLeft,180,1,0.621945
3,6,0,1,lower,congRight,180,1,0.4506
3,6,0,2,lower,congLeft,180,1,0.499165
3,6,0,3,blank,incongLeft,180,1,0.57186
3,6,0,4,upper,incongLeft,0,1,0.59727
3,6,0,5,upper,incongRight,0,1,0.480975
3,6,0,6,blank,incongRight,0,1,0.56496
3,6,0,7,blank,congRight,180,1,0.5822
3,6,0,8,centre,congLeft,0,1,0.51433
3,6,0,9,centre,congLeft,180,1,0.43218
3,6,0,10,upper,incongRight,0,1,0.55007
3,6,0,11,lower,incongLeft,180,1,0.484015
3,6,0,12,centre,incongLeft,0,1,0.930515
3,6,0,13,lower,congRight,180,1,0.46415
3,6,0,14,upper,congRight,0,1,0.51275
