ID,version,Load,frequency,HR,FAR,Acc,RT,K,dPrime,criterion,Acc_bsl,K_bsl
S24,ChD_entr_4_BB,4,0,0.958333333333333,0,0.979166666666667,0.59345059746595,3.83333333333333,Inf,Inf,0,0
S24,ChD_entr_4_BB,5,0,0.958333333333333,0.0416666666666667,0.958333333333333,0.628158106805689,4.78260869565217,3.46332879224449,-2.22044604925031e-16,0,0
S24,ChD_entr_4_BB,6,0,0.875,0.0416666666666667,0.916666666666667,0.640512269369986,5.21739130434783,2.88201377649825,0.290657507873119,0,0
S24,ChD_entr_4_BB,4,4,0.791666666666667,0,0.895833333333333,0.560507183222168,3.16666666666667,Inf,Inf,-0.0851063829787233,-0.173913043478261
S24,ChD_entr_4_BB,5,4,0.958333333333333,0.0833333333333333,0.9375,0.603842961918757,4.77272727272727,3.11465852322288,-0.174335134510804,-0.0217391304347826,-0.00206611570247919
S24,ChD_entr_4_BB,6,4,0.916666666666667,0.166666666666667,0.875,0.599729335578934,5.4,2.35041569320234,-0.207786280499468,-0.0454545454545454,0.0349999999999999
S24,ChD_entr_4_BB,4,7,0.916666666666667,0.0416666666666667,0.9375,0.60502088842768,3.65217391304348,3.11465852322288,0.174335134510804,-0.0425531914893617,-0.0472589792060492
S24,ChD_entr_4_BB,5,7,0.833333333333333,0.0833333333333333,0.875,0.605807682696323,4.09090909090909,2.35041569320234,0.207786280499469,-0.0869565217391305,-0.144628099173554
S24,ChD_entr_4_BB,6,7,0.916666666666667,0.0833333333333333,0.916666666666667,0.625903208368517,5.45454545454545,2.76598825420128,1.11022302462516e-16,0,0.0454545454545454
S25,ChD_entr_4_BB,4,0,0.875,0.0416666666666667,0.916666666666667,0.613722428165153,3.47826086956522,2.88201377649825,0.290657507873119,0,0
S25,ChD_entr_4_BB,5,0,0.833333333333333,0,0.916666666666667,0.593454142707924,4.16666666666667,Inf,Inf,0,0
S25,ChD_entr_4_BB,6,0,0.875,0.208333333333333,0.833333333333333,0.683196775568358,5.05263157894737,1.96256718187592,-0.169065789438048,0,0
S25,ChD_entr_4_BB,4,4,0.916666666666667,0,0.958333333333333,0.533030487212915,3.66666666666667,Inf,Inf,0.0454545454545455,0.0541666666666667
S25,ChD_entr_4_BB,5,4,0.958333333333333,0.0416666666666667,0.958333333333333,0.558222364815883,4.78260869565217,3.46332879224449,-2.22044604925031e-16,0.0454545454545455,0.147826086956522
S25,ChD_entr_4_BB,6,4,0.875,0.125,0.875,0.597188948264908,5.14285714285714,2.30069876075202,-0,0.05,0.0178571428571428
S25,ChD_entr_4_BB,4,7,0.958333333333333,0,0.979166666666667,0.539133073950313,3.83333333333333,Inf,Inf,0.0681818181818182,0.102083333333333
S25,ChD_entr_4_BB,5,7,0.958333333333333,0.0416666666666667,0.958333333333333,0.562550287218716,4.78260869565217,3.46332879224449,-2.22044604925031e-16,0.0454545454545455,0.147826086956522
S25,ChD_entr_4_BB,6,7,1,0,1,0.579083696013452,6,Inf,NaN,0.2,0.1875
S26,ChD_entr_4_BB,4,0,0.875,0.166666666666667,0.854166666666667,0.722066576969689,3.4,2.11777094647771,-0.0914639071371535,0,0
S26,ChD_entr_4_BB,5,0,0.958333333333333,0.166666666666667,0.895833333333333,0.727678841323432,4.75,2.69908596222395,-0.382121415010272,0,0
S26,ChD_entr_4_BB,6,0,0.916666666666667,0,0.958333333333333,0.73269221476677,5.5,Inf,Inf,0,0
S26,ChD_entr_4_BB,4,4,0.958333333333333,0.166666666666667,0.895833333333333,0.665522666207665,3.8,2.69908596222395,-0.382121415010272,0.0487804878048781,0.11764705882353
S26,ChD_entr_4_BB,5,4,0.916666666666667,0.0833333333333333,0.916666666666667,0.626225317011777,4.54545454545454,2.76598825420128,1.11022302462516e-16,0.0232558139534883,-0.0430622009569379
