ID,Load,frequency,HR,FAR,Acc,RT,K,gender,dPrime,criterion,Acc_bsl,K_bsl,K_bsl_ave,HR_bsl,FAR_bsl,rP_mean_raw,rP_mean,rP_trial_var,rP_mean_bsl,rP_trial_CoV,rP_mean_bslSub_del,rP_trial_var_del,rP_trial_CoV_del,rP_mean_bslSub_del_raw
S13,5,7,0.642857142857143,0.25,0.666666666666667,1.58143098758654,2.61904761904762,F,1.04059610699665,0.154191696697756,0.0526315789473684,0.098310291858679,0.184265010351967,0.12849640981674,-0.20643153526971,2.64722030987399,0.189025916655791,0.914477369083939,0.125726425239581,5.05900522969161,-0.243352754175359,1.26019246062715,-4.61298638406559,-0.0671282574205966
S13,6,7,0.5,0.214285714285714,0.566666666666667,1.45259233920029,2.18181818181818,F,0.791638607743375,0.395819303871687,0.133333333333333,1.90909090909091,-0.0134387351778657,-0.122280570142536,-0.319798458802608,2.61708605188085,0.0797834759990352,0.59446907636157,0.357936785866867,9.6638833779505,0.0385507270815841,0.751799005932421,22.4914937766275,0.0106341230451781
S13,7,7,0.533333333333333,0.0666666666666667,0.566666666666667,1.69269475363671,3.5,F,1.58473767995115,0.708717106068448,-0.15,1.26882631385732e-16,0.582608695652174,-0.0637659414853715,-0.788381742738589,2.58974558661544,0.304404321875073,1.03621837710115,0.237060585859873,3.3440659276978,-0.582465778179672,0.853363777827146,-1.58597628174668,-0.155316024267743
S14,5,0,0.785714285714286,0,0.9,0.892526986333482,3.92857142857143,F,Inf,Inf,0,0,-0.14704192992533,-0.0119760479041916,-1,3.60470844821734,-0.343701528952357,0.655290550129424,0,-2.35524173502207,0.0501337492558257,1.21496982161327,21.9863208185078,0.0126243540036962
S14,6,0,1,0,0.966666666666667,1.00793101482769,6,F,Inf,NaN,0,0,0.302699597932223,0.25748502994012,-1,3.53592626998744,-0.616848850045989,0.70564771754229,0,-1.36180589905641,0.0346044190761327,0.966908952599659,28.4158877021924,0.00871385928628917
S14,7,0,0.6,0.1,0.8,1.09570520986681,3.88888888888889,F,1.5348986686804,0.5141022312044,0,0,-0.155657668006893,-0.245508982035928,2,3.75726998067125,-0.235211707573689,0.782454365026461,0,-3.76071631375907,0.119074821121799,0.885507552639966,7.90271276298674,0.0310185987053368
S14,5,4,1,0.285714285714286,0.866666666666667,1.01267659753348,5,F,Inf,-Inf,-0.037037037037037,0.272727272727273,0.0855829982768523,0.25748502994012,7.57142857142857,3.76900045828186,-0.190180513984813,0.602243300461675,0.153521014967544,-4.08056191577002,0.145383043531714,1.04978973774686,7.04753765704161,0.0378718039916941
S14,6,4,0.714285714285714,0.1875,0.766666666666667,1.05601637566678,3.89010989010989,F,1.45309538095174,0.160598868543007,-0.206896551724138,-0.351648351648352,-0.155392568373614,-0.101796407185629,4.625,3.67781933237582,-0.0533640801450674,0.506562035000995,0.563484769900922,-13.3372806890379,0.21890911375814,0.697757535586557,3.81582478854965,0.0551242663423399
S14,7,4,0.666666666666667,0.133333333333333,0.766666666666667,1.05958610960017,4.30769230769231,F,1.54149891593224,0.340022158670664,-0.0416666666666667,0.107692307692308,-0.0647284937922503,-0.161676646706587,3,3.71600740103967,0.0982881199117997,0.62323428622002,0.333499827485488,8.03201740405863,0.255745790999692,0.83657293943468,3.57637797193359,0.0644002383316725
S14,5,7,0.9,0,0.966666666666667,0.956945679933451,4.5,F,Inf,Inf,0.0740740740740741,0.145454545454546,-0.0229753015508329,0.131736526946108,-1,3.72502895071788,0.134114436991796,0.583736757064572,0.477815965944153,5.69682645763713,0.0423009074398814,0.650238884287803,19.0628040808054,0.0106519388261514
S14,6,7,0.705882352941177,0,0.833333333333333,1.07339125006677,4.23529411764706,F,Inf,Inf,-0.137931034482759,-0.294117647058824,-0.080447342636078,-0.112363508277562,-1,3.58760735448617,0.0972110828058649,0.708657202859965,0.714059932851854,8.65968953758603,-0.0199595974238679,0.636620184532693,-39.9749955945947,-0.00485278209543474
S14,7,7,0.833333333333333,0.166666666666667,0.833333333333333,1.05788174240011,5.6,F,1.9348431322034,-0,0.0416666666666667,0.44,0.215852958070075,0.0479041916167666,4,3.74014816306446,0.194155750829082,0.736808984128944,0.429367458402771,4.42106802873406,0.114646185318884,0.419846315106412,5.65178411056786,0.0288694552097716
S15,5,0,0.538461538461538,0.235294117647059,0.666666666666667,1.30581348266676,1.98224852071006,F,0.818080899271982,0.312481834346352,0,0,0.768369118949318,0.394894503777025,0.0437109723461195,3.27410849209123,-0.0706424667060221,0.894057382335578,0,-13.3849527111995,0.754801546853029,1.75561798320769,1.75542479698865,0.135955875490482
S15,6,0,0.266666666666667,0.133333333333333,0.533333333333333,1.32830039531037,0.923076923076923,F,0.487845893426698,0.866848669923437,0,0,-0.176520649086288,-0.309195102891378,-0.408563782337199,3.20608778515893,0.165498577590132,1.14121246224986,0,6.45489210444861,-0.0444325848284754,1.30942229071592,-25.7536201717844,-0.00773648203202323
S15,7,0,0.352941176470588,0.307692307692308,0.5,1.2137458354483,0.457516339869281,F,0.125010279544802,0.439897083600955,0,0,-0.591848469863029,-0.0856994008856473,0.364852809991079,3.27929884097709,-0.041826622200397,0.837303196317673,0,-21.8770410110203,0.384456832552301,1.58224248710726,3.27181649455966,0.0692488846583184
S15,5,4,0.357142857142857,0.125,0.633333333333333,1.06231648973338,1.3265306122449,F,0.784243023575439,0.758227868588289,-0.05,-0.330795004568992,0.183401448166814,-0.0748148699438098,-0.445528545941124,3.27161972500791,-0.0844596352356647,0.53669043573266,-0.0138171685296426,-8.6738663574229,0.208008789472035,1.5217018596008,5.93038787373898,0.0374668244922031
S15,6,4,0.461538461538462,0.176470588235294,0.666666666666667,1.22432060920008,2.07692307692308,F,0.832340876357632,0.512729053468455,0.25,1.25,0.852828539555852,0.195623860380307,-0.21721677074041,3.06623175382183,-0.00879629788580289,0.696869001612423,-0.174294875475935,-94.9020611775869,0.266834229701377,0.892822435642127,3.54112295888771,0.0448583728580338
S15,7,4,0.666666666666667,0.333333333333333,0.666666666666667,1.24579790613347,3.5,F,0.861454598590915,8.32667268468867e-17,0.333333333333333,6.65,2.12235920554782,0.727012242771555,0.478590544157003,3.10697661012449,-0.403722119095965,0.541026713333092,-0.361895496895568,-1.82190954182739,0.704886728325725,1.22368544542663,1.56933464907277,0.122732979171825
S15,5,7,0.666666666666667,0.133333333333333,0.766666666666667,0.977820066933391,3.07692307692308,F,1.54149891593224,0.340022158670664,0.15,0.552238805970149,1.74493116971237,0.727012242771555,-0.408563782337199,3.27355455592716,-0.0737178164986446,0.801578337377552,-0.00307534979262251,-12.1450839998259,0.66194879341182,0.768897022773596,1.32467608165141,0.119231111957029
S15,6,7,0.5,0.214285714285714,0.633333333333333,1.15256911813344,2.18181818181818,F,0.791638607743375,0.395819303871687,0.1875,1.36363636363636,0.946405738523319,0.295259182078666,-0.0494775073276412,3.11825685440858,-0.338936805956953,1.11201451467516,-0.504435383547085,-3.11126136118494,0.548761315880678,1.94058203053973,2.53853124942186,0.0955488427371326
S15,7,7,0.428571428571429,0.25,0.533333333333333,1.19626963671432,1.66666666666667,F,0.494477380403377,0.427251059994393,0.0666666666666667,2.64285714285714,0.486837716927535,0.110222156067428,0.108942908117752,3.22174908803625,-0.3613320675079,0.929592998535815,-0.319505445307503,-2.66833231610866,0.507728565612479,0.955009933752391,1.92474121609131,0.0914527559424996
S16,5,0,0.875,0.0909090909090909,0.9,0.928184280298149,4.3125,M,2.48552711649495,0.0924141778714642,0,0,-0.0499973003617514,0.130462317922736,0.625,3.08661839320775,0.0883348614007279,0.769312441736669,0,9.92931402908221,0.739554810184724,1.13479789322844,1.44041917560689,0.266549872810495
S16,6,0,0.647058823529412,0.0769230769230769,0.766666666666667,1.01833378853331,3.70588235294118,M,1.8034688161014,0.524342464222147,0,0,-0.18362939366125,-0.164027865737809,0.375,3.25461774784342,-0.34855182331764,1.08258537424223,0,-2.98513322886744,0.980885511050294,0.998030875488005,1.01848272946258,0.39281125559369
S16,7,0,0.8,0,0.866666666666667,1.02106173893333,5.6,M,Inf,Inf,0,0,0.233626694023001,0.0335655478150729,-1,3.0479479780654,-0.32098193910893,0.58834228133006,0,-2.38965075397975,0.979867287400588,1.51183375041621,1.25482961276987,0.366243258905664
S16,5,4,0.8,0.133333333333333,0.833333333333333,0.920366054666674,3.84615384615385,M,1.9523928502097,0.134575191531936,-0.0740740740740741,-0.108138238573021,-0.152728918940247,0.0335655478150729,1.38333333333333,3.24080800994069,-0.103981066296618,0.66679539767115,-0.192315927697346,-7.85311631746465,0.546902272929018,1.47541080574666,2.22099075931596,0.21171521775603
S16,6,4,0.705882352941177,0.0769230769230769,0.8,0.959751253855397,4.08823529411765,M,1.96747195740194,0.44234089357188,0.0434782608695652,0.103174603174603,-0.0994006803088386,-0.0880303989867004,0.375,2.89656189500721,-0.438985583246438,1.5522287706776,-0.0904337599287975,-2.83809943117488,0.635270671294709,0.903997708420259,1.49666588398975,0.228963850010721
S16,7,4,0.846153846153846,0.176470588235294,0.833333333333333,0.998126981733314,5.69230769230769,M,1.94897572443347,-0.0455883705694655,-0.0384615384615384,0.0164835164835164,0.253961199968435,0.0931943294197885,2.15441176470588,2.89183851281249,-0.143493200663271,0.586532441167163,0.177488738445659,-5.33721497901278,0.396521520469035,0.946960861715932,2.45413953675114,0.137620921056767
S16,5,7,0.875,0,0.933333333333333,0.945097259225344,4.375,M,Inf,Inf,0.037037037037037,0.0144927536231884,-0.0362291452945305,0.130462317922736,-1,2.84478590099156,-0.279063963000907,0.710255495635686,-0.367398824401635,-3.01997636450545,0.524715297563003,1.63188836271763,2.43456568783726,0.182113198945113
S16,6,7,0.615384615384615,0.235294117647059,0.7,0.991065883600007,2.98224852071006,M,1.01490351610354,0.214070525930575,-0.0869565217391306,-0.195266272189349,-0.343039038685976,-0.20494957860379,3.20588235294118,3.1993144603571,-0.486649173218669,0.849979590748817,-0.138097349901029,-1.89447229735265,0.875485590080363,1.50513263302138,1.40132343071331,0.350602175299149
S16,7,7,0.8125,0.0714285714285714,0.866666666666667,0.971176751172433,5.58653846153846,M,2.3523803517044,0.289043616833323,0,-0.00240384615384622,0.230661245239292,0.0497150094996833,0.276785714285714,3.15958595197925,-0.313793703205275,0.696901803918555,0.00718823590365486,-2.66036710887537,0.435847644085676,1.7873934829455,3.06743509604937,0.168724072733974
S17,5,0,0.642857142857143,0.25,0.7,1.39785003226653,2.61904761904762,F,1.04059610699665,0.154191696697756,0,0,-0.0802068434371217,0.0381112984822933,-0.0198019801980197,3.16685496015657,-0.0178544849395488,1.30661555834132,0,-64.0216092323536,0.487354129694282,0.337661049838723,1.19232824680446,0.137416771406234
S17,6,0,0.631578947368421,0.181818181818182,0.7,1.21583337906657,3.29824561403509,F,1.24449600890921,0.286209864082781,0,0,0.158323247882055,0.0198988195615512,-0.287128712871287,3.01402446528135,-0.178111168341947,0.860000248716301,0,-5.20664701872039,0.738698810736074,0.287348566869897,0.725666572391309,0.201104840224548
S17,7,0,0.583333333333333,0.333333333333333,0.633333333333333,1.39327697346657,2.625,F,0.641155693543382,0.110149452523766,0,0,-0.0781164044449332,-0.0580101180438449,0.306930693069307,3.06510944386681,0.00953430496153159,1.00711564786424,0,105.256913990442,0.306240267106226,0.713632760406752,2.75851337796113,0.0833714622138798
S17,5,4,0.882352941176471,0,0.933333333333333,1.2635028179999,4.41176470588235,F,Inf,Inf,0.333333333333333,0.684491978609626,0.549384194210196,0.424858644975697,-1,3.18889668002282,-0.316667664121883,0.734762798709732,-0.298813179182334,-2.70688534803904,0.363323223600879,0.291616425695318,1.48632174792161,0.105976971800469
S17,6,4,0.642857142857143,0,0.833333333333333,1.27527189999995,3.85714285714286,F,Inf,Inf,0.190476190476191,0.169452887537994,0.354604466938057,0.0381112984822933,-1,3.15598410833894,-0.429502570026682,0.501705529821791,-0.251391401684735,-1.64914437221627,0.653565350951786,0.345320738212088,0.899129631700132,0.190637075387365
S17,7,4,0.642857142857143,0.5,0.566666666666667,1.35684728066655,2,F,0.36610635680057,-0.183053178400285,-0.105263157894737,-0.238095238095238,-0.297612498624711,0.0381112984822933,0.960396039603961,3.09109057972021,-0.286555920081203,0.899476871433831,-0.296090225042734,-3.30967702479246,0.363749249745473,0.765693096785335,2.40561021691687,0.102564530504376
S17,5,7,0.722222222222222,0,0.833333333333333,1.26541779653322,3.61111111111111,F,Inf,Inf,0.190476190476191,0.378787878787879,0.268199655260938,0.166273187183811,-1,2.96127215989191,0.0309838341621738,0.936023667069543,0.0488383191017225,31.2254176182899,0.320886578483273,0.787159965536355,2.76490329778475,0.0842388460275945
S17,6,7,0.833333333333333,0.111111111111111,0.866666666666667,1.31886585853322,4.875,F,2.18806191494905,0.126609391372824,0.238095238095238,0.478058510638298,0.712069534602267,0.345699831365936,-0.564356435643564,3.01846337763646,-0.161806144186277,0.967908544014977,0.0163050241556697,-6.08026003133572,0.240660234534728,0.990980999154961,4.13645522947836,0.0655178231115366
S17,7,7,0.666666666666667,0.133333333333333,0.766666666666667,1.26735947919987,4.30769230769231,F,1.54149891593224,0.340022158670664,0.210526315789474,0.641025641025641,0.512834618346776,0.0765598650927485,-0.477227722772277,3.17448114943461,-0.36608875017713,0.60504242489279,-0.375623055138661,-2.12474360439852,0.501662088553494,0.501438623201767,1.411554364759,0.146328738595584
S18,5,0,0.8125,0.0714285714285714,0.866666666666667,1.04109295641927,3.99038461538462,F,2.3523803517044,0.289043616833323,0,0,-0.032889068833535,0.0610057708161583,-0.65173116089613,3.08495575559318,-0.254055631115725,0.687231513774441,0,-3.26304232995163,0.042295590456854,1.05554577236709,24.2908908846414,0.00975394188351765
S18,6,0,0.666666666666667,0.333333333333333,0.666666666666667,1.19533889799997,3,F,0.861454598590915,8.32667268468867e-17,0,0,-0.272919010785694,-0.129431162407255,0.625254582484725,2.98732127446012,-0.230741328034561,0.899518457871556,0,-4.11035802379299,-0.219484546661823,1.11756077989404,-4.81650070214127,-0.0489289349796039
S18,7,0,0.818181818181818,0.210526315789474,0.8,1.20956223682761,5.38787878787879,F,1.71305424889769,-0.0519307440885426,0,0,0.305808079619229,0.0684253915910965,0.0264765784114053,3.06487007287604,-0.341152296278986,0.615679482235148,0,-2.30000638448322,-0.13542980508016,0.759118626374641,-6.43340023347616,-0.0312319661170252
S18,5,4,0.923076923076923,0,0.966666666666667,1.00983798573331,4.61538461538462,F,Inf,Inf,0.115384615384615,0.156626506024096,0.118586137252779,0.205403005897647,-1,3.13754469509509,-0.0260165188988138,0.487685242191302,0.228039112216911,-26.8423553125514,0.0500488759173412,0.496028615723086,14.0721040595347,0.0115419555977386
S18,6,4,0.823529411764706,0.0769230769230769,0.866666666666667,1.15822737920001,4.85294117647059,F,2.35497636392012,0.248588690312788,0.3,0.61764705882353,0.176160423729025,0.0754085640851559,-0.624941250195833,3.18955328001952,0.199506027213685,0.690930215084069,0.430247355248247,4.16640105061729,-0.180975052772336,0.608886610746361,-4.31170957358514,-0.0417353234235768
S18,7,4,0.8,0.266666666666667,0.766666666666667,1.27824784053326,5.09090909090909,F,1.464546956783,-0.109347755181413,-0.0416666666666667,-0.0551181102362205,0.233834405939429,0.0446826051112944,0.30020366598778,3.14120507641469,-0.01014416789871,0.974833162003915,0.331008128380276,-97.3304471542212,-0.351322457474141,1.01587351065326,-2.8688900620077,-0.0810197657855882
S18,5,7,0.923076923076923,0.117647058823529,0.9,1.15225343940401,4.56410256410256,F,2.61290830502867,-0.119622719758515,0.0384615384615384,0.143775100401606,0.106157402394415,0.205403005897647,-0.426380735593626,3.06755606806299,-0.329505133136818,0.871060102768972,-0.075449502021093,-2.83244754990872,-0.00496839679804366,0.949428375244968,-196.116814467843,-0.00114578028345065
S18,6,7,0.705882352941177,0.0769230769230769,0.8,1.24396788480006,4.08823529411765,F,1.96747195740194,0.44234089357188,0.2,0.362745098039216,-0.00917394607070051,-0.078221230784152,-0.624941250195833,3.00798060951118,-0.138068050148877,0.560712998537767,0.0926732778856847,-5.42346847944551,-0.195663862890039,1.219061767481,-5.64289841679082,-0.0436186718874367
S18,7,7,0.666666666666667,0.0666666666666667,0.8,1.18507841653335,4.5,F,1.93181324533948,0.535179323374284,0,-0.164791901012374,0.0906214838214592,-0.129431162407255,-0.674949083503055,2.91341233217943,-0.09553313147645,0.855600779174874,0.245619164802536,-9.68236771132598,0.0991902199373083,1.01417608295862,10.1528467064648,0.0213496471274996
S19,5,0,0.75,0.142857142857143,0.766666666666667,1.50270253027396,3.54166666666667,M,1.74206027407422,0.19654038684103,0,0,0.105737158105404,0.278688524590164,0.5,2.91857923142918,-0.535336187948804,0.515883766285065,0,-1.34168118296339,0.653203226147197,1.0245332542709,1.5495825196753,0.127263164720978
S19,6,0,0.625,0.142857142857143,0.733333333333333,1.31361632866504,3.375,M,1.38620988784252,0.374465579956883,0,0,0.0537024683122081,0.0655737704918032,0.5,3.29454559079925,-0.2966052238867,0.37091113372488,0,-2.05331764508148,0.372696800619816,0.888829256488059,2.52960963074408,0.08068030902627
S19,7,0,0.384615384615385,0,0.733333333333333,1.35831555415851,2.69230769230769,M,Inf,Inf,0,0,-0.159439626417612,-0.344262295081967,-1,2.74347256675153,-0.307592580502742,0.73083114162704,0,-2.77928233384653,0.375038040026558,0.529921172850344,1.94102136453859,0.067655944715267
S19,5,4,0.705882352941177,0.461538461538462,0.633333333333333,1.08906175145431,2.26890756302521,M,0.637953700418727,-0.222418234919724,-0.173913043478261,-0.359367276322294,-0.291628592731289,0.203471552555448,3.84615384615385,2.94304720792205,-0.409749485641997,0.737642333987959,0.125586702306806,-2.09606380975417,0.764611879710505,1.14738450431735,1.40092036571858,0.148968841089721
S19,6,4,0.545454545454545,0.263157894736842,0.666666666666667,1.03508250454712,2.2987012987013,M,0.747825295101129,0.259727353229136,-0.0909090909090909,-0.318903318903319,-0.282326745969174,-0.0700447093889718,1.76315789473684,3.08545874105465,-0.244391561429024,1.10677306248074,0.0522136624576751,-4.30470192059568,0.406743240016355,0.704683451719248,2.06384317101681,0.0821805434372871
S19,7,4,0.588235294117647,0.307692307692308,0.633333333333333,1.11783007026526,2.83660130718954,M,0.725410054313722,0.139697196216494,-0.136363636363636,0.05359477124183,-0.114389985480516,0.00289296046287366,2.23076923076923,3.18038594532298,-0.317351831067822,0.93016851877804,-0.00975925056507992,-3.03906374767922,0.497927630924211,0.854538440384992,1.85651975605649,0.104196914399528
S19,5,7,0.5625,0,0.766666666666667,1.22683048039844,2.8125,M,Inf,Inf,0,-0.205882352941177,-0.121914609739827,-0.0409836065573771,-1,3.16412804296151,-0.395043755567634,0.542338276008061,0.14029243238117,-1.8641889390002,0.640693404819044,0.829048864992788,1.42114964549687,0.134072246069898
S19,6,7,0.714285714285714,0.1875,0.766666666666667,1.14813681559847,3.89010989010989,M,1.45309538095174,0.160598868543007,0.0454545454545456,0.152625152625153,0.214523968359859,0.217798594847775,0.96875,3.02873314047801,0.0300504179962218,0.308687352142784,0.326655641882921,18.4888074859789,0.471668407503442,0.459334224841354,1.43690354038845,0.0918948526813696
S19,7,7,0.6,0.266666666666667,0.666666666666667,1.17455730744688,3.18181818181818,M,0.876272826345888,0.184789310037144,-0.0909090909090909,0.181818181818181,-0.00661046758445048,0.0229508196721311,1.8,2.97915449158778,-0.224421749768244,0.43160249341574,0.0831708307344985,-2.92736602662776,0.332755418380732,0.5769384895572,2.28265154863315,0.0648305242932805
S20,5,0,0.833333333333333,0.166666666666667,0.8,1.24902200413776,4,F,1.9348431322034,-0,0,0,-0.0877454493335243,0.0920770877944325,0.587209302325581,3.63381947135332,-0.184357651445692,0.685170470905408,0,-4.48991533687393,0.204300633114895,0.360545168331307,2.93907133777463,0.0551616379472355
S20,6,0,0.75,0.0714285714285714,0.833333333333333,1.27126433799983,4.38461538461538,F,2.1397235428816,0.39537202124472,0,0,-2.86656155940948e-05,-0.0171306209850108,-0.319767441860465,3.68766994601173,0.0150868624531683,0.553035473266796,0,49.2921275540657,0.013568687618248,0.326150414692165,42.0892438343221,0.00366357667328409
S20,7,0,0.705882352941177,0.0769230769230769,0.766666666666667,1.25687654142843,4.76960784313725,F,1.96747195740194,0.44234089357188,0,0,0.0877741149491184,-0.0749464668094219,-0.267441860465116,3.71533496408727,0.117549024896103,0.771363061311528,0,7.47154450973547,-0.0711582965731816,0.431527729670582,-9.23163895407788,-0.0192129027339055
S20,5,4,0.923076923076923,0.176470588235294,0.866666666666667,1.17209165333321,4.53296703296703,F,2.35497636392012,-0.248588690312788,0.0833333333333333,0.133241758241758,0.0338049509613222,0.20968538955691,0.680574555403557,3.55157554746857,-0.488962198097845,0.791044752096347,-0.304604546652153,-1.81896876687218,0.265261472876347,0.557514493248016,2.81484123340865,0.0716212040318378
S20,6,4,0.933333333333333,0.133333333333333,0.9,1.22953463799981,5.53846153846154,F,2.61185756268081,-0.19515716470362,0.08,0.263157894736842,0.263121685538197,0.223126338329764,0.269767441860465,3.55077805646952,-0.491915843458506,1.18089161682693,-0.507002705911674,-2.20909406758218,0.163841724251673,0.526936963255883,4.43052123423649,0.0442376400700579
S20,7,4,0.588235294117647,0.0769230769230769,0.7,1.30639171172399,3.87745098039216,F,1.64908470321321,0.60153452066624,-0.0869565217391306,-0.18705035971223,-0.115694424537767,-0.229122055674518,-0.267441860465116,3.56392272116213,-0.443232312317678,0.910541559081108,-0.560781337213781,-2.15287330541065,0.317383725590694,0.709472427441647,2.65389115606226,0.0856943314097948
S20,5,7,0.714285714285714,0.25,0.733333333333333,1.24602492206877,3.0952380952381,F,1.24043857212894,0.0542704641316094,-0.0833333333333335,-0.226190476190476,-0.294088740555703,-0.0639339247476293,1.38081395348837,3.74288875534057,0.219599239633174,0.891953368699265,0.403956891078866,4.30071083436739,-0.0426505793949915,0.283228907123183,-12.4779675818627,-0.0115157539306464
S20,6,7,0.785714285714286,0.1875,0.733333333333333,1.17346323857129,4.41758241758242,F,1.67878516676225,0.0477539756377507,-0.12,0.00751879699248118,0.00748991584594277,0.0296726827776077,0.785610465116279,3.68157571441122,0.462700313985843,0.686024346041765,0.447613451532675,1.79006981781861,-0.0362206546155187,0.720859180688549,-23.4406106837769,-0.00945367089076293
S20,7,7,0.705882352941177,0.153846153846154,0.766666666666667,1.30721572785694,4.5668449197861,F,1.56147131791529,0.239340573828557,0,-0.0425114453891429,0.0415312650657357,-0.0749464668094219,0.465116279069767,3.4451160689846,0.534478010749366,0.794119828588829,0.416928985853263,1.66729780229775,-0.0478747158917056,0.338718964941044,-12.156639752148,-0.0116336544538456
S21,5,0,0.625,0.142857142857143,0.733333333333333,0.964399852266189,2.8125,F,1.38620988784252,0.374465579956883,0,0,-0.177820907509035,0.0129870129870131,0.342105263157895,3.22944125176174,0.207177133872191,0.693428753808234,0,4.01938032635725,-0.415261128407935,0.638568029760409,-1.92434220964354,-0.100005889642824
S21,6,0,0.538461538461538,0.176470588235294,0.7,0.942901757011351,2.63736263736264,F,1.02545810693691,0.416170438178816,0,0,-0.229018872975505,-0.127272727272727,0.657894736842105,3.48024410075879,0.285185885315653,0.67322985789157,0,2.87709138890712,-0.308821799493404,0.577491675433984,-2.46073538766717,-0.0796847969867647
S21,7,0,0.6875,0,0.833333333333333,0.86185038453289,4.8125,F,Inf,Inf,0,0,0.40683978048454,0.114285714285714,-1,3.24746603810649,0.282022656906543,0.725078732082166,0,3.01931610549274,-0.230808188502247,0.604894895752557,-3.36968067661866,-0.0555847312665897
S21,5,4,0.9375,0.0714285714285714,0.933333333333333,0.782783431266452,4.66346153846154,F,2.99935433703807,-0.0344433758335119,0.272727272727273,0.658119658119658,0.36327131575425,0.51948051948052,-0.328947368421053,3.42303303629242,0.0634619863092818,0.667894969656068,-0.14371514756291,12.8777629129542,-0.473276019273281,0.343453674752726,-1.23828206925347,-0.122118657349839
S21,6,4,0.882352941176471,0.153846153846154,0.866666666666667,0.879420659932993,5.16577540106952,F,2.20690766554202,-0.0833775999848082,0.238095238095238,0.958689839572193,0.510112900004796,0.430099312452254,0.445344129554656,3.40414928653131,-0.00972278422326348,0.911022218423057,-0.294908669538916,-98.1688801433087,-0.63655252097595,0.683285204765192,-1.29857418797352,-0.164248632993492
S21,7,4,0.833333333333333,0.111111111111111,0.866666666666667,0.864824327399644,5.6875,F,2.18806191494905,0.126609391372824,0.04,0.181818181818182,0.66262883148173,0.350649350649351,0.043859649122807,3.26463356028474,-0.114138245721865,0.662221285212935,-0.396160902628408,-7.12968552753231,-0.417646351296011,0.655265885484012,-1.93820668667143,-0.104172468645509
S21,5,7,0.772727272727273,0,0.833333333333333,0.751203410266336,3.86363636363636,F,Inf,Inf,0.136363636363636,0.373737373737374,0.129458147260316,0.252420306965762,-1,3.35957394480118,-0.182476405574893,0.883267806148811,-0.389653539447085,-5.15038249230763,-0.575470185194861,0.469002255058581,-1.19004843477622,-0.148487655192773
S21,6,7,0.7,0.05,0.866666666666667,0.769795004399462,4.10526315789474,F,2.16925413965951,0.560226557121716,0.238095238095238,0.556578947368421,0.200092991144707,0.134545454545455,-0.530263157894737,3.29026428378523,-0.0113800190018836,0.772969382750044,-0.296565904317536,-77.2570567223528,-0.337013632995088,0.493124372610709,-2.08367875894355,-0.0840604545145586
S21,7,7,0.769230769230769,0.0588235294117647,0.866666666666667,0.864108980466301,5.28365384615385,F,2.30104238873793,0.414205276992835,0.04,0.097902097902098,0.544572346406104,0.246753246753247,-0.447368421052632,3.38346207405064,-0.0898969507690424,1.71797980556454,-0.371919607675586,-14.5802196342922,-0.769179271025607,0.520177489645151,-0.937666079531318,-0.198470102041525
S22,5,0,0.882352941176471,0.153846153846154,0.833333333333333,1.56866076471424,4.3048128342246,M,2.20690766554202,-0.0833775999848082,0,0,0.20636902903528,0.27886323268206,0.0893371757925072,3.65250340274356,-0.500381320997941,0.452609820928581,0,-1.34450028093192,1.3938583973486,0.782831341966051,0.634768616425586,0.367167662579858
S22,6,0,0.75,0.0555555555555556,0.833333333333333,1.59566433868953,4.41176470588235,M,2.26770856821913,0.459364533913484,0,0,0.236340930377771,0.0870337477797513,-0.606628242074928,3.60083615308945,-0.696522858333442,0.444956838359969,0,-0.957686949428933,1.45863113052859,0.728997902079165,0.585352747392754,0.384229979014471
S22,7,0,0.4375,0.214285714285714,0.6,1.65833125833329,1.98863636363636,M,0.634327923133204,0.474474646176773,0,0,-0.44270995941305,-0.365896980461812,0.517291066282421,3.81975338429093,-0.365484232138525,0.334338802197898,0,-1.58206654150717,1.45211432138175,0.687331703960256,0.57092936336991,0.396174523375582
S22,5,4,0.875,0.0714285714285714,0.9,1.42751500173334,4.32692307692308,M,2.61558317306153,0.157442206154757,0.08,0.0051361681796464,0.212565143255121,0.268206039076377,-0.494236311239193,3.29721623122442,-0.886289188451256,0.733973538413928,-0.385907867453315,-0.966639971951459,1.55319006861031,0.638226994422828,0.514355016251288,0.379914343499563
S22,6,4,0.933333333333333,0.133333333333333,0.9,1.608330689017,5.53846153846154,M,2.61185756268081,-0.19515716470362,0.08,0.255384615384616,0.552083383366556,0.352753108348135,-0.0559077809798271,3.56077982550682,-0.848586490995682,0.29338954847164,-0.152063632662239,-0.638302000573047,1.51750479317987,0.638813764033488,0.526692411286216,0.3997383729405
S22,7,4,0.571428571428571,0,0.766666666666667,1.6338960851034,4,M,Inf,Inf,0.277777777777778,1.01142857142857,0.120949110209179,-0.171783811215428,-1,3.56564724310391,-0.830108581357763,0.363572446079056,-0.464624349219238,-0.726374480072727,0.83345964880559,1.37898494682667,1.40894871075502,0.219548435973617
S22,5,7,0.6875,0.142857142857143,0.766666666666667,1.56178207366656,3.17708333333333,M,1.55634693499281,0.289397056381736,-0.08,-0.261969461697722,-0.109662816109897,-0.00355239786856127,0.0115273775216137,3.66834690909894,-0.440235489467699,0.549274269233876,0.0601458315302426,-1.6834862643886,1.3011649099262,0.798161970310284,0.686614819919266,0.342750511470392
